Loyalty#,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,CancellationDate,Customer Lifetime Value,EnrollmentType,FullName,year,month,day
225088,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Suburban,90310.0,Married,Star,,4170.34,Standard,Audrie Wolfgramm,2018,9,25
100214,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Suburban,42837.0,Married,Star,,4170.57,Standard,Loren Juenemann,2018,8,6
459999,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Suburban,29462.0,Single,Star,,4170.69,Standard,Kimberlee Jubic,2020,9,19
553936,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,29462.0,Single,Star,8/11/2018,4170.69,Standard,Tianna Kozakiewicz,2017,12,11
268128,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,female,High School or Below,Urban,14108.0,Married,Star,,4177.88,Standard,Deeann Yslava,2016,1,23
930584,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Urban,0.0,Single,Star,,4185.76,Standard,Winston Bjornberg,2018,7,31
327796,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,College,Urban,0.0,Single,Star,,4191.06,Standard,Hanna Eblin,2020,6,9
947467,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Urban,24641.0,Married,Star,,4196.43,Standard,Milton Ramal,2018,2,26
743510,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Suburban,0.0,Single,Star,,4196.65,Standard,Agueda Botello,2019,5,21
580324,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,39913.0,Married,Star,,4198.03,Standard,Rima Manetta,2016,6,18
845613,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,Bachelor,Urban,30598.0,Married,Star,6/13/2019,4198.03,Standard,Jerald Shiring,2021,10,13
936088,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Rural,30598.0,Married,Star,,4198.03,2021 Promotion,Tierra Lumbert,2021,2,28
423324,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,Bachelor,Suburban,51510.0,Divorced,Star,,4200.37,Standard,Florencio Earps,2020,12,10
101945,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Bachelor,Urban,74057.0,Married,Star,,4202.66,Standard,Dinorah Squillace,2016,11,25
713636,Ontario,London,42.984924,-81.245277,M5B 3E4,male,Doctor,Suburban,10097.0,Married,Star,,4212.8,Standard,Ana Herdes,2017,8,9
302509,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Doctor,Urban,12160.0,Married,Star,,4213.92,Standard,Shon Pernice,2020,3,30
789421,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,College,Suburban,0.0,Single,Star,,4217.86,Standard,Meda Massoud,2019,11,25
914255,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,College,Suburban,0.0,Single,Star,7/10/2019,4217.86,Standard,Somer Dibartolo,2018,11,10
242377,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,College,Rural,0.0,Single,Star,,4221.31,2021 Promotion,Jada Aurges,2021,4,12
404426,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Doctor,Suburban,14170.0,Married,Star,,4223.27,Standard,Myung Duliba,2017,9,7
260106,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Rural,77853.0,Single,Star,4/30/2020,4228.25,Standard,Apolonia Leicher,2016,6,22
154643,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,College,Suburban,0.0,Married,Star,,4228.73,2021 Promotion,Grisel Vanfossan,2021,2,28
438023,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,College,Suburban,0.0,Married,Star,,4228.73,Standard,Johnnie Flennoy,2016,1,3
397518,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Rural,60334.0,Married,Star,9/30/2021,4235.18,Standard,Karima Santeramo,2021,1,31
645742,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Suburban,60334.0,Married,Star,8/26/2018,4235.18,Standard,Billie Gunzalez,2017,8,20
872932,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,High School or Below,Urban,25866.0,Married,Star,,4236.3,Standard,Lelah Mullens,2018,3,9
407945,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Urban,59038.0,Married,Star,,4236.47,Standard,Gabriele Corell,2015,12,26
211714,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Doctor,Suburban,14476.0,Married,Star,,4236.84,Standard,Genevie Nicholsen,2018,6,8
410982,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Master,Rural,29465.0,Married,Star,,4237.37,Standard,Dewayne Foraker,2020,2,16
905213,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Master,Rural,29465.0,Married,Star,,4237.37,Standard,Davina Cooey,2018,10,20
147898,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,High School or Below,Suburban,19834.0,Divorced,Star,,4241.64,Standard,Sherita Fodera,2015,8,15
530105,Ontario,London,42.984924,-81.245277,M5B 3E4,male,College,Suburban,0.0,Single,Star,7/8/2021,4242.69,Standard,Delphine Bohm,2020,11,8
610946,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Suburban,34220.0,Married,Star,,4244.47,Standard,Kellie Wenclawiak,2019,12,7
383108,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Rural,44537.0,Married,Star,,4247.68,Standard,Chet Grillette,2015,6,8
836343,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,Bachelor,Suburban,44537.0,Married,Star,,4247.68,Standard,Pasquale Woodin,2020,4,20
398535,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,College,Suburban,0.0,Single,Star,12/10/2021,4250.28,2021 Promotion,Val Coryell,2021,4,10
585357,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,College,Urban,0.0,Single,Star,,4250.28,Standard,Allyson Fyffe,2019,10,23
784804,Alberta,Banff,51.178398,-115.5708,T4V 1D4,female,College,Rural,0.0,Single,Star,,4250.28,Standard,Gabriel Barrera,2018,8,15
719633,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Bachelor,Suburban,27608.0,Divorced,Star,,4250.78,Standard,Elnora Holzmiller,2019,12,3
715764,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,male,College,Urban,0.0,Single,Star,,4253.28,Standard,Jina Herbin,2019,8,2
753473,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Doctor,Suburban,11904.0,Single,Star,,4254.62,Standard,Jude Lupkin,2016,7,6
980856,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Doctor,Suburban,11904.0,Single,Star,,4254.62,Standard,Kayleen Gandee,2018,2,5
271660,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Suburban,0.0,Married,Star,,4270.03,Standard,Alissa Joosten,2018,4,24
377471,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,College,Rural,0.0,Married,Star,,4270.03,2021 Promotion,Rene Brafman,2021,4,23
830547,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Rural,26245.0,Single,Star,1/11/2019,4271.2,Standard,Dortha Detar,2021,5,11
264936,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Rural,0.0,Single,Star,,4272.81,Standard,Kelley Mento,2016,8,10
436498,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,College,Rural,0.0,Single,Star,3/20/2019,4272.81,Standard,Helene Jacks,2016,11,25
976513,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Urban,82214.0,Married,Star,,4273.59,Standard,Crissy Omarah,2017,8,5
828776,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Rural,39621.0,Married,Star,,4274.62,Standard,Angelika Stachowiak,2020,5,26
240362,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Suburban,36692.0,Married,Star,,4276.36,Standard,Kimberlee Keltner,2017,10,13
137845,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Rural,77265.0,Married,Star,,4277.27,Standard,Danille Dimmitt,2016,6,16
430569,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Urban,75921.0,Married,Star,,4277.56,Standard,Fausto Ugaz,2019,10,16
317001,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Suburban,40864.0,Married,Star,,4282.95,Standard,Jaleesa Rucky,2021,8,31
625870,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,40864.0,Married,Star,,4282.95,Standard,Lucie Buther,2016,8,3
660554,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,Bachelor,Rural,40864.0,Married,Star,,4282.95,Standard,Isis Milinazzo,2020,10,11
917630,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,Bachelor,Suburban,40864.0,Married,Star,,4282.95,Standard,Modesto Earhart,2019,12,1
670686,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,College,Urban,0.0,Single,Star,,4291.06,Standard,Milan Sandmeier,2021,5,7
717660,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,College,Urban,0.0,Single,Star,,4293.01,Standard,Carmen Rowden,2018,3,15
450621,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Suburban,61737.0,Married,Star,,4296.6,Standard,Victorina Kula,2018,3,2
939562,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,female,Bachelor,Urban,86860.0,Married,Star,,4297.02,Standard,Chasity Grovier,2019,12,17
135250,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,Bachelor,Suburban,76778.0,Married,Star,,4298.66,Standard,Kayce Pagliuca,2016,8,24
714555,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Suburban,44388.0,Divorced,Star,,4299.84,Standard,Jarred Zingler,2016,8,17
947868,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Suburban,88590.0,Married,Star,,4300.9,Standard,Margarett Krasnecky,2015,5,19
573661,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Suburban,74057.0,Single,Star,,4303.64,Standard,Lavinia Renker,2021,8,8
228580,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Bachelor,Suburban,31071.0,Single,Star,,4305.79,Standard,Elfrieda Namm,2015,5,13
557500,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Bachelor,Urban,24188.0,Married,Star,,4305.81,2021 Promotion,Coral Precythe,2018,11,4
238233,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Urban,73345.0,Married,Star,,4307.42,Standard,Aaron Naber,2020,4,21
979309,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Suburban,43386.0,Single,Star,,4312.77,Standard,Dave Kearby,2016,3,18
885497,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,College,Urban,0.0,Single,Star,,4313.34,2021 Promotion,Kendra Tollefson,2021,3,5
833569,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,College,Urban,0.0,Single,Star,,4314.07,Standard,Ji Schumacker,2020,9,13
120046,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Suburban,33488.0,Married,Star,,4314.17,Standard,Jestine Duker,2020,7,12
816881,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Rural,33488.0,Married,Star,,4314.17,Standard,Josphine Lohry,2021,6,18
717700,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Bachelor,Suburban,41252.0,Married,Star,,4315.79,Standard,Renna Gougis,2018,9,16
962278,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,Doctor,Rural,17572.0,Married,Star,,4318.43,2021 Promotion,Jessika Scarbro,2021,4,23
245465,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,Doctor,Suburban,11811.0,Married,Star,,4319.15,Standard,Audra Mulhearn,2018,8,20
510372,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,College,Suburban,0.0,Divorced,Star,,4322.24,Standard,Euna Herran,2021,7,15
709920,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Rural,69040.0,Married,Star,,4327.1,Standard,Lekisha Pipkin,2016,1,6
156031,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,Bachelor,Urban,72531.0,Married,Star,8/19/2018,4328.37,Standard,Carter Balette,2017,12,19
143784,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Suburban,60475.0,Married,Star,,4330.39,Standard,Stephenie Gossi,2016,1,15
602176,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Urban,60475.0,Married,Star,5/17/2021,4330.39,Standard,Jude Dugas,2019,8,20
870998,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Suburban,60475.0,Married,Star,,4330.39,Standard,Thalia Manera,2019,4,10
958224,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Suburban,60475.0,Married,Star,,4330.39,Standard,Raelene Benkert,2018,12,27
837628,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,39660.0,Married,Star,,4330.77,Standard,Katelynn Dua,2017,10,9
395460,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,male,College,Suburban,0.0,Single,Star,,4330.8,Standard,Haywood Sipper,2016,12,31
136547,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,Bachelor,Urban,82302.0,Married,Star,,4331.46,Standard,Misti Tolleson,2015,9,9
780631,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Rural,82302.0,Married,Star,,4331.46,Standard,Josephina Conales,2021,11,4
166712,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,male,Master,Rural,23904.0,Single,Star,,4334.06,Standard,Leeann Sigg,2017,8,8
217695,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Master,Suburban,23904.0,Single,Star,,4334.06,Standard,Veronica Dotter,2016,9,12
263707,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,Master,Urban,23904.0,Single,Star,,4334.06,Standard,Mason Gaier,2017,5,14
638368,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Master,Urban,23904.0,Single,Star,,4334.06,Standard,Leigh Marean,2016,11,7
695529,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Master,Rural,23904.0,Single,Star,,4334.06,Standard,Victorina Parmer,2015,12,31
871203,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Master,Rural,23904.0,Single,Star,,4334.06,Standard,Alberta Rothrock,2020,12,24
915571,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Master,Rural,23904.0,Single,Star,,4334.06,Standard,Mariette Schuepfer,2018,7,30
642109,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Bachelor,Rural,86096.0,Married,Star,,4335.35,Standard,Isadora Mollett,2017,2,20
833701,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Rural,0.0,Single,Star,,4340.86,Standard,Nanci Thew,2017,2,11
275442,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,male,Bachelor,Suburban,75648.0,Married,Star,,4349.31,Standard,Carlene Gutgesell,2019,1,14
374345,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,Bachelor,Rural,75648.0,Married,Star,,4349.31,Standard,Kerrie Benzel,2018,10,10
384825,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,Bachelor,Urban,75648.0,Married,Star,,4349.31,Standard,Vonnie Bagni,2015,8,17
559233,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Rural,75648.0,Married,Star,,4349.31,Standard,Sebastian Burleigh,2021,7,23
564650,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,75648.0,Married,Star,,4349.31,Standard,Nicky Keltner,2016,8,26
277649,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,Bachelor,Suburban,86001.0,Divorced,Star,,4358.76,Standard,Zoe Villagrana,2015,8,8
176885,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Suburban,79583.0,Married,Star,8/21/2019,4361.37,Standard,Gregg Willies,2018,12,21
732013,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,female,Bachelor,Urban,79583.0,Married,Star,,4361.37,Standard,Kristle Dilbert,2018,9,7
793318,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Rural,0.0,Single,Star,,4362.77,Standard,Sheila Hismith,2019,2,26
830024,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,College,Urban,0.0,Single,Star,,4362.77,Standard,Carylon Slocumb,2018,4,17
223684,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Urban,58842.0,Married,Star,,4362.93,Standard,Soraya Geimer,2021,7,2
723262,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,male,Bachelor,Suburban,58842.0,Married,Star,,4362.93,Standard,Nilda Medas,2021,10,29
879892,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,male,Bachelor,Urban,54514.0,Divorced,Star,,4363.12,Standard,Josette Isita,2021,5,6
966117,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,male,Bachelor,Rural,54514.0,Divorced,Star,,4363.12,Standard,Tana Jehle,2015,9,17
258358,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,College,Suburban,0.0,Single,Star,3/25/2020,4363.2,Standard,Eddie Cuzman,2019,7,25
265836,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Rural,44804.0,Single,Star,,4364.31,Standard,Wilhemina Sugabo,2016,6,20
474174,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,female,Doctor,Urban,23566.0,Married,Star,1/25/2021,4365.26,Standard,Augustine Mcfee,2018,11,6
474172,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,26026.0,Single,Star,3/8/2019,4369.04,Standard,Pearlie Laprise,2018,5,23
202299,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Doctor,Urban,25676.0,Married,Star,,4373.36,Standard,Adria Osterstuck,2020,3,13
497467,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Doctor,Rural,25676.0,Married,Star,,4373.36,Standard,Claudine Badey,2018,3,9
971902,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,College,Suburban,0.0,Married,Star,11/9/2018,4376.08,Standard,Rosette Veenstra,2017,1,10
134279,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,Bachelor,Urban,63774.0,Divorced,Star,,4376.36,Standard,Marcelino Teig,2021,8,1
474757,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Rural,63774.0,Divorced,Star,5/12/2018,4376.36,Standard,Dana Vanvliet,2017,4,25
635225,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Suburban,63774.0,Divorced,Star,,4376.36,Standard,Ammie Dinius,2018,3,26
980198,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Bachelor,Urban,63774.0,Divorced,Star,,4376.36,Standard,Myesha Cookson,2020,2,13
995693,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,female,Bachelor,Urban,63774.0,Divorced,Star,,4376.36,Standard,Hunter Arnn,2021,5,10
861924,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,College,Urban,0.0,Single,Star,,4377.53,Standard,Lan Cezil,2016,9,7
639383,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Urban,20597.0,Married,Star,,4381.18,Standard,Gonzalo Swartzbeck,2021,10,9
769731,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,female,High School or Below,Rural,20394.0,Married,Star,,4381.88,Standard,Moriah Horan,2019,3,9
884530,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,High School or Below,Suburban,20394.0,Married,Star,,4381.88,Standard,Marlen Vandebrake,2021,7,5
207372,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Rural,84491.0,Single,Star,,4383.15,Standard,Beau Hepler,2020,12,26
236300,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,Bachelor,Urban,32272.0,Married,Star,8/31/2019,4384.35,Standard,Clarence Forman,2018,8,8
543553,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Master,Rural,10621.0,Single,Star,,4386.28,Standard,Ardell Mceachron,2021,11,19
639701,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Master,Rural,10621.0,Single,Star,,4386.28,Standard,Danelle Sietsema,2015,4,26
998090,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Urban,26676.0,Married,Star,,4389.28,Standard,Felice Stindt,2019,7,2
283747,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,College,Suburban,0.0,Divorced,Star,,4389.95,Standard,Kimiko Werstein,2019,4,3
863122,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,Bachelor,Urban,28719.0,Married,Star,,4395.89,Standard,Johnnie Gee,2021,5,8
816593,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,College,Rural,0.0,Single,Star,,4398.05,Standard,Armandina Room,2018,11,14
440939,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,High School or Below,Rural,24046.0,Married,Star,,4419.12,Standard,Domitila Lambes,2019,9,11
531201,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,College,Urban,0.0,Married,Star,,4419.54,Standard,Porsche Fluharty,2015,8,5
585629,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,College,Urban,0.0,Single,Star,,4423.69,Standard,Maryjane Stice,2019,3,27
347932,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Urban,63597.0,Married,Star,,4425.75,Standard,Brice Chiarito,2015,9,12
417886,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Rural,80892.0,Married,Star,,4425.91,Standard,Marisha Hernander,2018,2,11
514900,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,Bachelor,Urban,80892.0,Married,Star,3/20/2019,4425.91,Standard,Edith Forslin,2021,7,20
203550,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Rural,29660.0,Married,Star,,4426.1,Standard,Micaela Kluse,2016,11,1
181825,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,female,Bachelor,Suburban,58577.0,Married,Star,,4428.03,Standard,Rickie Farnam,2018,4,26
261582,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Urban,58577.0,Married,Star,,4428.03,Standard,Milissa Grobstein,2015,7,7
679859,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Urban,58577.0,Married,Star,,4428.03,Standard,Nettie Ulven,2017,9,15
924724,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Rural,58577.0,Married,Star,,4428.03,2021 Promotion,Tenisha Mrazek,2021,2,9
122958,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Bachelor,Rural,24059.0,Married,Star,,4430.57,Standard,Carolyn Coache,2019,6,8
274698,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,34549.0,Married,Star,3/25/2021,4434.41,Standard,Lula Jonason,2016,9,22
149549,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,77609.0,Married,Star,,4436.81,2021 Promotion,Natalya Muzzy,2021,2,5
652291,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Suburban,88613.0,Divorced,Star,,4439.9,Standard,Rutha Mathis,2016,10,28
603775,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,College,Suburban,0.0,Married,Star,,4443.63,Standard,Tamela Nitzkowski,2017,3,27
948404,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Doctor,Rural,13128.0,Married,Star,,4447.42,Standard,Terra Laprise,2017,12,27
